name,dataset,type,len,attempt,leader,input_size,hidden_layers,hidden_layers_divisor,z_layer_divisor,dropout,learning_rate,batch_size,masking,mask_size,gen_loss,disc_loss,val_loss,epochs
20240226170306,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,6,96,0.1,0.0001,8,False,0.75,0.0131577905267477,5.969213485717773,0.0136308800429105,3
20240226170442,Task 2 (25% Noise),Vanilla AE,3,0,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,,,0.0016244743019342,32
20240226170637,Task 2 (25% Noise),Adversarial AE,3,1,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,0.0001029981067404,12.196102142333984,0.0099865421652793,4
20240226170812,Task 2 (25% Noise),Vanilla AE,3,1,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,,,0.0012540511088445,20
20240226171000,Task 2 (25% Noise),Adversarial AE,3,2,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,0.003332370892167,6.933053493499756,0.0112622054293751,3
20240226171135,Task 2 (25% Noise),Vanilla AE,3,2,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,,,0.0015349225141108,14
20240226171319,Task 2 (25% Noise),Adversarial AE,3,3,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,2.3569436962134205e-06,15.628795623779297,0.006350380834192,5
20240226171454,Task 2 (25% Noise),Vanilla AE,3,3,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,,,0.0004101621743757,16
20240226171638,Task 2 (25% Noise),Adversarial AE,3,4,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,2.410135664376867e-07,23.040870666503903,0.0074539519846439,5
20240226171814,Task 2 (25% Noise),Vanilla AE,3,4,20240226170306.0,12288,1,6,96,0.1,0.0001,8,False,0.75,,,0.0003617739712353,17
20240226171958,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,6,96,0.1,0.0001,32,True,0.75,0.7632830739021301,0.9392573833465576,0.0133117232471704,8
20240226172129,Task 2 (25% Noise),Vanilla AE,3,0,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,,,0.0122665921226143,13
20240226172306,Task 2 (25% Noise),Adversarial AE,3,1,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,0.7445546388626099,1.801435947418213,0.0078501645475626,8
20240226172442,Task 2 (25% Noise),Vanilla AE,3,1,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,,,0.0196808446198701,15
20240226172622,Task 2 (25% Noise),Adversarial AE,3,2,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,0.7441267967224121,0.6934299468994141,0.0091888671740889,7
20240226172758,Task 2 (25% Noise),Vanilla AE,3,2,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,,,0.0102801220491528,21
20240226172946,Task 2 (25% Noise),Adversarial AE,3,3,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,0.736499011516571,1.6222410202026367,0.008098785765469,7
20240226173116,Task 2 (25% Noise),Vanilla AE,3,3,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,,,0.0085098901763558,12
20240226173253,Task 2 (25% Noise),Adversarial AE,3,4,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,0.7137023210525513,1.4278820753097534,0.0066585228778421,7
20240226173427,Task 2 (25% Noise),Vanilla AE,3,4,20240226171958.0,12288,1,6,96,0.1,0.0001,32,True,0.75,,,0.0095037100836634,13
20240226173645,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,6,48,0.5,1e-05,8,True,0.5,0.6715313196182251,0.8492101430892944,0.0125746605917811,15
20240226173826,Task 2 (25% Noise),Vanilla AE,3,0,20240226173645.0,12288,1,6,48,0.5,1e-05,8,True,0.5,,,0.0127666108310222,35
20240226174258,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,6,24,0.5,0.0001,32,True,0.75,0.5348070859909058,1.1700735092163086,0.0145420832559466,8
20240226174436,Task 2 (25% Noise),Vanilla AE,3,0,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,,,0.0114330388605594,13
20240226174621,Task 2 (25% Noise),Adversarial AE,3,1,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,0.5001503825187683,1.3267512321472168,0.0114759150892496,9
20240226174759,Task 2 (25% Noise),Vanilla AE,3,1,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,,,0.014967281371355,15
20240226174940,Task 2 (25% Noise),Adversarial AE,3,2,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,0.4566296637058258,1.1411333084106443,0.0107629429548978,9
20240226175111,Task 2 (25% Noise),Vanilla AE,3,2,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,,,0.011791099794209,13
20240226175303,Task 2 (25% Noise),Adversarial AE,3,3,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,0.5833311080932617,0.8193346858024597,0.0117091229185462,9
20240226175435,Task 2 (25% Noise),Vanilla AE,3,3,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,,,0.0105688283219933,13
20240226175627,Task 2 (25% Noise),Adversarial AE,3,4,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,0.5942562222480774,0.8137421607971191,0.0113435834646224,8
20240226175805,Task 2 (25% Noise),Vanilla AE,3,4,20240226174258.0,12288,1,6,24,0.5,0.0001,32,True,0.75,,,0.0105293160304427,13
20240226180048,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,12,24,0.5,0.0001,8,True,0.25,0.4444202780723572,1.2676968574523926,0.0116111319512128,3
20240226180224,Task 2 (25% Noise),Vanilla AE,3,0,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,,,0.0116971628740429,11
20240226180359,Task 2 (25% Noise),Adversarial AE,3,1,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,0.5674540400505066,1.0736674070358276,0.0112977214157581,3
