Dataset,Input Size,Type,Classifier,Precision,Recall,F1-Score,Area Under Curve,Precision Standard Deviation,Recall Standard Deviation,F1-Score Standard Deviation,Area Under Curve Standard Deviation,Autoencoders,AE Count,Formated Results
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.20,0.24000000000000005,0.075,0.11428571428571425,,0.3577708763999664,0.1118033988749895,0.17036708399998396,,20240222011915:20240222012149:20240222012416:20240222012646:20240222012914,5,"0.1143 (0.2400, 0.0750)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.40,0.2,0.0375,0.06315789473684211,,0.447213595499958,0.08385254915624211,0.14122534594735514,,20240221211113:20240221211308:20240221211504:20240221211655:20240221211846,5,"0.0632 (0.2000, 0.0375)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.60,0.2,0.0375,0.06315789473684211,,0.447213595499958,0.08385254915624211,0.14122534594735514,,20240221211113:20240221211308:20240221211504:20240221211655:20240221211846,5,"0.0632 (0.2000, 0.0375)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.80,0.2,0.025,0.04444444444444444,,0.447213595499958,0.05590169943749475,0.09938079899999065,,20240221211113:20240221211308:20240221211504:20240221211655:20240221211846,5,"0.0444 (0.2000, 0.0250)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219011302:20240219011455:20240219011658:20240219011851:20240219012052,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),GradientBoostingClassifier,0.8055555555555555,1.0,0.8857142857142857,1.0,0.17347216662217776,0.0,0.1030157507275426,0.0,20240209091837:20240209092014:20240209092202,3,"0.8857 (0.8056, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),XGBClassifier,0.8055555555555555,1.0,0.8857142857142857,1.0,0.17347216662217776,0.0,0.1030157507275426,0.0,20240209091837:20240209092014:20240209092202,3,"0.8857 (0.8056, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),GMM,0.75,1.0,0.8545454545454546,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240209095627:20240209095856:20240209100126:20240209100402,4,"0.8545 (0.7500, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),KNeighborsClassifier,0.75,1.0,0.8545454545454546,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240209095627:20240209095856:20240209100126:20240209100402,4,"0.8545 (0.7500, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),LogisticRegression,0.85,0.9,0.8472222222222222,0.8319444444444445,0.19148542155126763,0.19999999999999996,0.12108052620946322,0.11388888888888889,20240209100921:20240209101048:20240209101216:20240209101346,4,"0.8472 (0.8500, 0.9000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),HBOS,0.4666666666666667,0.625,0.5333333333333332,0.4375,0.3126943839882286,0.4330127018922193,0.361068373539376,0.07216878364870322,20240209112909:20240209113035:20240209113208:20240209113334,4,"0.5333 (0.4667, 0.6250)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),COPOD,0.65,0.30999999999999994,0.38,0.53,0.4183300132670378,0.2408318915758459,0.2467567403109566,0.1385189517719507,20240209130959:20240209131126:20240209131256:20240209131425:20240209131551,5,"0.3800 (0.6500, 0.3100)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_0.80,0.19596491228070176,0.225,0.2032967032967033,,0.18765124196732774,0.25995792928856776,0.21109200782745655,,20240209130959:20240209131126:20240209131256:20240209131425:20240209131551,5,"0.2033 (0.1960, 0.2250)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.00,0.13178534571723424,0.125,0.1231168831168831,,0.13398297583143204,0.15934435979977452,0.14412191012790934,,20240209130959:20240209131126:20240209131256:20240209131425:20240209131551,5,"0.1231 (0.1318, 0.1250)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.20,0.062443438914027136,0.0625,0.06227795193312434,,0.10220636751882481,0.10825317547305482,0.10503932525299287,,20240209130959:20240209131126:20240209131256:20240209131425:20240209131551,5,"0.0623 (0.0624, 0.0625)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.40,0.01428571428571428,0.0125,0.013333333333333319,,0.03194382824999698,0.02795084971874737,0.029814239699997164,,20240209130959:20240209131126:20240209131256:20240209131425:20240209131551,5,"0.0133 (0.0143, 0.0125)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209091837:20240209092014:20240209092202:20240209092356:20240209092542,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),SVC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240219012244:20240219012628:20240219012840:20240219013035,4,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),GradientBoostingClassifier,0.8958333333333334,0.9583333333333334,0.9188311688311689,0.9629629629629629,0.12499999999999994,0.08333333333333331,0.05939576941130838,0.06415002990995844,20240223031931:20240223032212:20240223032451:20240223032716,4,"0.9188 (0.8958, 0.9583)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),GMM,0.8333333333333334,1.0,0.903030303030303,0.5,0.1666666666666667,0.0,0.10013764631429274,0.0,20240223032212:20240223032451:20240223032716,3,"0.9030 (0.8333, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),XGBClassifier,0.9375,0.8875,0.9007936507936508,0.888888888888889,0.125,0.13149778198382914,0.06780955353426614,0.1924500897298752,20240223031931:20240223032212:20240223032451:20240223032716,4,"0.9008 (0.9375, 0.8875)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),LogisticRegression,0.8222222222222223,1.0,0.8962962962962964,0.9166666666666666,0.16777409856157222,0.0,0.10020555006273094,0.07216878364870322,20240222220511:20240222220953:20240222221215,3,"0.8963 (0.8222, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),KNeighborsClassifier,0.7777777777777778,1.0,0.8727272727272727,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240222202230:20240222202514:20240222202752,3,"0.8727 (0.7778, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),HBOS,0.8666666666666666,0.4699999999999999,0.588095238095238,0.6683333333333333,0.2981423969999719,0.19450792614526877,0.21155669648504247,0.20753179140662872,20240223081743:20240223082010:20240223082239:20240223082503:20240223082725,5,"0.5881 (0.8667, 0.4700)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),COPOD,0.6,0.25,0.3466666666666667,0.625,0.5477225575051661,0.25,0.3346640106136302,0.125,20240222020340:20240222020534:20240222020730:20240222020936:20240222021131,5,"0.3467 (0.6000, 0.2500)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_0.80,0.2684981684981685,0.25,0.25495939289042735,,0.19558347283526142,0.19764235376052372,0.18759975297113832,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.2550 (0.2685, 0.2500)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.00,0.2206349206349206,0.15,0.16930946291560098,,0.20805158574998023,0.18006075363609916,0.1764372258022074,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.1693 (0.2206, 0.1500)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.20,0.10854700854700852,0.0625,0.0777680250783699,,0.10236804623256857,0.0625,0.0752497582395642,,20240222102325:20240222102532:20240222102742:20240222102947:20240222103154,5,"0.0778 (0.1085, 0.0625)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.60,0.05454545454545454,0.0375,0.04444444444444444,,0.12196734422726124,0.08385254915624211,0.09938079899999065,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0444 (0.0545, 0.0375)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.40,0.05,0.0375,0.04285714285714284,,0.11180339887498948,0.08385254915624211,0.09583148474999095,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0429 (0.0500, 0.0375)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.00,0.04444444444444444,0.025,0.032,,0.09938079899999065,0.05590169943749474,0.07155417527999326,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0320 (0.0444, 0.0250)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.80,0.04,0.025,0.03076923076923076,,0.0894427190999916,0.05590169943749474,0.06880209161537812,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0308 (0.0400, 0.0250)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.80,0.04,0.0125,0.019047619047619042,,0.0894427190999916,0.02795084971874737,0.042591770999995976,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0190 (0.0400, 0.0125)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.60,0.03333333333333332,0.0125,0.01818181818181818,,0.07453559924999295,0.02795084971874737,0.04065578140908708,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0182 (0.0333, 0.0125)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.20,0.025,0.0125,0.01666666666666666,,0.05590169943749474,0.02795084971874737,0.037267799624996475,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0167 (0.0250, 0.0125)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.40,0.025,0.0125,0.01666666666666666,,0.05590169943749474,0.02795084971874737,0.037267799624996475,,20240219010321:20240219010505:20240219010647:20240219010830:20240219011013,5,"0.0167 (0.0250, 0.0125)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.50 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240219004224:20240219004412:20240219004609:20240219004759:20240219004949,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),SVC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240209122741:20240209123001:20240209123209:20240209123436:20240209123704,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),GMM,0.7777777777777777,1.0,0.8666666666666667,0.5,0.1924500897298753,0.0,0.11547005383792512,0.0,20240209115301:20240209115551:20240209115927,3,"0.8667 (0.7778, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),KNeighborsClassifier,0.7777777777777777,1.0,0.8666666666666667,0.5,0.1924500897298753,0.0,0.11547005383792512,0.0,20240209115301:20240209115551:20240209115927,3,"0.8667 (0.7778, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),XGBClassifier,0.8333333333333333,0.7708333333333333,0.7976190476190476,0.7743055555555556,0.19245008972987526,0.1577474540500076,0.16206807822747726,0.20042874568974736,20240209113636:20240209113925:20240209114217:20240209114750,4,"0.7976 (0.8333, 0.7708)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),LogisticRegression,0.6444444444444444,1.0,0.7833333333333333,0.5231481481481481,0.03849001794597505,0.0,0.028867513459481364,0.0924767794233249,20240209113636:20240209114217:20240209114750,3,"0.7833 (0.6444, 1.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),GradientBoostingClassifier,0.7633333333333333,0.85,0.7711111111111111,0.8875,0.1529342632927262,0.22360679774997896,0.08140358229142346,0.09270248108869578,20240209173358:20240209173557:20240209173756:20240209173956:20240209174201,5,"0.7711 (0.7633, 0.8500)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),HBOS,0.3666666666666667,0.4166666666666667,0.38888888888888884,0.375,0.32145502536643183,0.3818813079129867,0.3469443332443554,0.125,20240209173756:20240209173956:20240209174201,3,"0.3889 (0.3667, 0.4167)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_0.80,0.1998529411764706,0.225,0.21123737373737375,,0.20310122631704589,0.23634588001486298,0.21769394135305267,,20240209115048:20240209115301:20240209115551:20240209115927:20240209120257,5,"0.2112 (0.1999, 0.2250)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),COPOD,0.3333333333333333,0.15,0.1942857142857143,0.4083333333333333,0.4714045207910317,0.22360679774997896,0.27285340311573314,0.191847740553689,20240209173358:20240209173557:20240209173756:20240209173956:20240209174201,5,"0.1943 (0.3333, 0.1500)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.00,0.13832417582417583,0.125,0.13100574712643676,,0.15950310258906938,0.14657549249448218,0.15197701029892705,,20240209115048:20240209115301:20240209115551:20240209115927:20240209120257,5,"0.1310 (0.1383, 0.1250)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.20,0.09714285714285714,0.05,0.06555183946488292,,0.13642670155786651,0.06846531968814576,0.09004050124662921,,20240209115048:20240209115301:20240209115551:20240209115927:20240209120257,5,"0.0656 (0.0971, 0.0500)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.40,0.07333333333333332,0.0375,0.04895104895104894,,0.10110500592068733,0.05590169943749474,0.07062590865987466,,20240209115048:20240209115301:20240209115551:20240209115927:20240209120257,5,"0.0490 (0.0733, 0.0375)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.60,0.04,0.0125,0.019047619047619042,,0.0894427190999916,0.02795084971874737,0.042591770999995976,,20240209115048:20240209115301:20240209115551:20240209115927:20240209120257,5,"0.0190 (0.0400, 0.0125)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209092730:20240209092932:20240209093229:20240209093510:20240209093754,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_1.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209092730:20240209092932:20240209093229:20240209093510:20240209093754,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209092730:20240209092932:20240209093229:20240209093510:20240209093754,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209092730:20240209092932:20240209093229:20240209093510:20240209093754,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Adversarial AE (0.50 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209092730:20240209092932:20240209093229:20240209093510:20240209093754,5,"0.0000 (0.0000, 0.0000)"
