Dataset,Input Size,Type,Classifier,Precision,Recall,F1-Score,Area Under Curve,Precision Standard Deviation,Recall Standard Deviation,F1-Score Standard Deviation,Area Under Curve Standard Deviation,Autoencoders,AE Count,Formated Results
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.80,0.1,0.0125,0.02222222222222222,,0.223606797749979,0.027950849718747374,0.049690399499995326,,20240209133353:20240209133527:20240209133656:20240209133835:20240209134006,5,"0.0222 (0.1000, 0.0125)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.00,0.1,0.0125,0.02222222222222222,,0.223606797749979,0.027950849718747374,0.049690399499995326,,20240209133353:20240209133527:20240209133656:20240209133835:20240209134006,5,"0.0222 (0.1000, 0.0125)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.60,0.06666666666666667,0.0125,0.021052631578947358,,0.14907119849998596,0.027950849718747374,0.04707511531578503,,20240209133353:20240209133527:20240209133656:20240209133835:20240209134006,5,"0.0211 (0.0667, 0.0125)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.40,0.05,0.0125,0.02,,0.1118033988749895,0.027950849718747374,0.0447213595499958,,20240209133353:20240209133527:20240209133656:20240209133835:20240209134006,5,"0.0200 (0.0500, 0.0125)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.20,0.04,0.0125,0.019047619047619042,,0.0894427190999916,0.027950849718747374,0.042591770999995976,,20240209133353:20240209133527:20240209133656:20240209133835:20240209134006,5,"0.0190 (0.0400, 0.0125)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),COPOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209105101:20240209105501:20240209105907:20240209110333:20240209110802,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),SVC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240224132852:20240224133034:20240224133214:20240224133356:20240224133539,5,"1.0000 (1.0000, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),GMM,0.75,1.0,0.8500000000000001,0.5,0.16666666666666669,0.0,0.09999999999999996,0.0,20240228045354:20240228045605:20240228045813:20240228050026,4,"0.8500 (0.7500, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),KNeighborsClassifier,0.75,1.0,0.8500000000000001,0.5,0.16666666666666669,0.0,0.09999999999999996,0.0,20240228045354:20240228045605:20240228045813:20240228050026,4,"0.8500 (0.7500, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),LogisticRegression,0.7833333333333333,0.9583333333333334,0.8494949494949495,0.4166666666666667,0.15752718754175363,0.08333333333333333,0.05774386233517762,0.2602082499332666,20240228045354:20240228045605:20240228045813:20240228050026,4,"0.8495 (0.7833, 0.9583)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),XGBClassifier,0.7666666666666666,0.8888888888888888,0.8215488215488215,0.8888888888888888,0.08819171036881969,0.19245008972987532,0.1345116791611999,0.19245008972987532,20240228144242:20240228144443:20240228144641,3,"0.8215 (0.7667, 0.8889)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),GradientBoostingClassifier,0.775,0.8166666666666667,0.7684523809523809,0.8666666666666667,0.16583123951776996,0.213437474581095,0.08075079943862679,0.23094010767585033,20240228123131:20240228123329:20240228123528:20240228123724,4,"0.7685 (0.7750, 0.8167)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),HBOS,0.41666666666666663,0.5625,0.4714285714285714,0.375,0.3191423692521127,0.5153882032022076,0.3969269711271373,0.21650635094610965,20240228045354:20240228045605:20240228045813:20240228050026,4,"0.4714 (0.4167, 0.5625)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_0.80,0.34543650793650793,0.25,0.27896135265700484,,0.23052823377166973,0.1839950180484968,0.18575813976718863,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.2790 (0.3454, 0.2500)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.00,0.3209821428571429,0.171875,0.21270056935817802,,0.23949162693244266,0.13858473641302158,0.15700773556806613,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.2127 (0.3210, 0.1719)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.20,0.29583333333333334,0.140625,0.177073732718894,,0.2473470346609305,0.13858473641302158,0.15304737656238948,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.1771 (0.2958, 0.1406)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.80,0.24166666666666664,0.078125,0.11032388663967607,,0.31666666666666665,0.09375,0.1276588261168223,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.1103 (0.2417, 0.0781)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.40,0.22435897435897434,0.078125,0.10435571687840287,,0.3142987351828529,0.09375,0.12050871361912177,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.1044 (0.2244, 0.0781)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.60,0.22435897435897434,0.078125,0.10435571687840287,,0.3142987351828529,0.09375,0.12050871361912177,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.1044 (0.2244, 0.0781)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),COPOD,0.2,0.06666666666666667,0.1,0.3833333333333333,0.447213595499958,0.14907119849998596,0.223606797749979,0.1624465724134827,20240228151834:20240228152035:20240228152234:20240228152433:20240228152631,5,"0.1000 (0.2000, 0.0667)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.00,0.2222222222222222,0.0625,0.0926315789473684,,0.31426968052735443,0.07216878364870322,0.10893253564593544,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0926 (0.2222, 0.0625)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.80,0.35,0.046875,0.07703081232492995,,0.47258156262526085,0.05983919423477113,0.09378526074388349,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0770 (0.3500, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.00,0.35,0.046875,0.07703081232492995,,0.47258156262526085,0.05983919423477113,0.09378526074388349,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0770 (0.3500, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.60,0.225,0.046875,0.07539682539682538,,0.26299556396765833,0.05983919423477113,0.09289444373587001,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0754 (0.2250, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.20,0.275,0.05,0.07352941176470587,,0.4366062299143245,0.08149003006503311,0.11102697698927573,,20240228073422:20240228073638:20240228073904:20240228074127:20240228074406,5,"0.0735 (0.2750, 0.0500)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.20,0.20833333333333331,0.046875,0.07323232323232323,,0.25,0.05983919423477113,0.08935255562098045,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0732 (0.2083, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.40,0.20833333333333331,0.046875,0.07323232323232323,,0.25,0.05983919423477113,0.08935255562098045,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0732 (0.2083, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.80,0.19642857142857142,0.046875,0.07125603864734298,,0.24310211734121592,0.05983919423477113,0.08618146268073076,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0713 (0.1964, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.00,0.19642857142857142,0.046875,0.07125603864734298,,0.24310211734121592,0.05983919423477113,0.08618146268073076,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0713 (0.1964, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.40,0.1875,0.046875,0.06944444444444442,,0.23935677693908455,0.05983919423477113,0.08333333333333331,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0694 (0.1875, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.60,0.1875,0.046875,0.06944444444444442,,0.23935677693908455,0.05983919423477113,0.08333333333333331,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0694 (0.1875, 0.0469)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.20,0.3125,0.03125,0.054411764705882354,,0.47324236215002285,0.03608439182435161,0.063240993815177,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0544 (0.3125, 0.0312)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.40,0.3125,0.03125,0.054411764705882354,,0.47324236215002285,0.03608439182435161,0.063240993815177,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0544 (0.3125, 0.0312)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.60,0.3125,0.03125,0.054411764705882354,,0.47324236215002285,0.03608439182435161,0.063240993815177,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0544 (0.3125, 0.0312)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.80,0.3125,0.03125,0.054411764705882354,,0.47324236215002285,0.03608439182435161,0.063240993815177,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0544 (0.3125, 0.0312)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.00,0.25,0.015625,0.02941176470588235,,0.5,0.03125,0.058823529411764705,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0294 (0.2500, 0.0156)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.20,0.25,0.015625,0.02941176470588235,,0.5,0.03125,0.058823529411764705,,20240228174749:20240228175028:20240228175240:20240228175500,4,"0.0294 (0.2500, 0.0156)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240224132852:20240224133034:20240224133214:20240224133356:20240224133539,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240224132852:20240224133034:20240224133214:20240224133356:20240224133539,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240224132852:20240224133034:20240224133214:20240224133356:20240224133539,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),SVC,0.95,1.0,0.9714285714285713,1.0,0.1118033988749895,0.0,0.063887656499994,0.0,20240209131240:20240209131718:20240209132202:20240209132707:20240209133149,5,"0.9714 (0.9500, 1.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),GMM,0.7777777777777778,1.0,0.8727272727272727,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240209120718:20240209121131:20240209121320,3,"0.8727 (0.7778, 1.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),KNeighborsClassifier,0.7777777777777778,1.0,0.8727272727272727,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240209120718:20240209121131:20240209121320,3,"0.8727 (0.7778, 1.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),LogisticRegression,0.7333333333333334,1.0,0.8420454545454545,0.825,0.11863420280034795,0.0,0.08006324979003887,0.23629078131263043,20240209120525:20240209120718:20240209121131:20240209121320,4,"0.8420 (0.7333, 1.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),XGBClassifier,0.8041666666666667,0.9,0.8365079365079365,0.7125,0.14166666666666666,0.11547005383792512,0.044102996791904076,0.361420807370024,20240209120718:20240209120930:20240209121131:20240209121320,4,"0.8365 (0.8042, 0.9000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),GradientBoostingClassifier,0.75,0.8875,0.8041666666666667,0.825,0.19148542155126763,0.13149778198382917,0.14166666666666675,0.2362907813126304,20240209120718:20240209120930:20240209121131:20240209121320,4,"0.8042 (0.7500, 0.8875)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),HBOS,0.5333333333333333,0.4666666666666666,0.484126984126984,0.2333333333333333,0.17638342073763935,0.25658007197234417,0.19097157802406287,0.12829003598617209,20240209135029:20240209135200:20240209135646,3,"0.4841 (0.5333, 0.4667)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_0.80,0.14888888888888885,0.0875,0.10890709290709288,,0.10846857654991804,0.07126096406869613,0.08518111515716836,,20240209135859:20240209140108:20240209140316:20240209140513:20240209140717,5,"0.1089 (0.1489, 0.0875)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.00,0.10818181818181818,0.0375,0.05386243386243385,,0.11428903478057019,0.03423265984407288,0.05012847076908141,,20240209121517:20240209121654:20240209121833:20240209122010:20240209122136,5,"0.0539 (0.1082, 0.0375)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.40,0.1,0.0125,0.02222222222222222,,0.22360679774997896,0.02795084971874737,0.04969039949999532,,20240209121517:20240209121654:20240209121833:20240209122010:20240209122136,5,"0.0222 (0.1000, 0.0125)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.20,0.06666666666666667,0.0125,0.021052631578947358,,0.14907119849998596,0.02795084971874737,0.047075115315785024,,20240209121517:20240209121654:20240209121833:20240209122010:20240209122136,5,"0.0211 (0.0667, 0.0125)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),COPOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209120525:20240209120718:20240209120930:20240209121131:20240209121320,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Vanilla AE,ExtraTreesClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240228171139:20240228171342:20240228171545:20240228171806:20240228172009,5,"1.0000 (1.0000, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE,GradientBoostingClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240228075729:20240228075950:20240228080220,3,"1.0000 (1.0000, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE,LogisticRegression,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240228071212:20240228071421:20240228071624:20240228071822:20240228072011,5,"1.0000 (1.0000, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE,XGBClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240228041559:20240228044302:20240228044501:20240228044851,4,"1.0000 (1.0000, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE,GMM,0.825,1.0,0.8994949494949496,0.6875,0.13709958532503413,0.0,0.08206721049272567,0.23935677693908453,20240228110810:20240228111134:20240228111501:20240228111753,4,"0.8995 (0.8250, 1.0000)"
Task 2 (50% Noise),12288,Vanilla AE,COPOD,0.8125,0.8333333333333333,0.8142857142857143,0.8333333333333334,0.23935677693908453,0.33333333333333337,0.2842821248876057,0.23570226039551584,20240228171139:20240228171342:20240228171545:20240228172009,4,"0.8143 (0.8125, 0.8333)"
Task 2 (50% Noise),12288,Vanilla AE,HBOS,0.8,0.6666666666666667,0.7,0.8,0.4472135954999579,0.4714045207910317,0.4472135954999579,0.2981423969999719,20240228125329:20240228125908:20240228130450:20240228131032:20240228131609,5,"0.7000 (0.8000, 0.6667)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_0.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240679,0.02795084971874736,0.012962712913042263,,20240228055834:20240228060033:20240228060239:20240228060426:20240228060620,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_1.00,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240679,0.02795084971874736,0.012962712913042263,,20240228055834:20240228060033:20240228060239:20240228060426:20240228060620,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_1.20,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240679,0.02795084971874736,0.012962712913042263,,20240228055834:20240228060033:20240228060239:20240228060426:20240228060620,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_1.40,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.01296271291304221,,20240228192303:20240228192507:20240228192741:20240228193001:20240228193205,5,"0.6899 (0.5301, 0.9875)"
